"filename","title","feature","role"
"./help/search-social-commerce/campaign-management/bulksheets/bulksheet-data-formats/bulksheet-data-naver.md","Required bulksheet data for [!DNL Naver] accounts","",""
"./help/search-social-commerce/campaign-management/bulksheets/bulksheet-data-formats/bulksheet-data-yahoo-display-network.md","Bulksheet data for [!DNL Yahoo! Display Network] accounts","",""
"./help/search-social-commerce/campaign-management/bulksheets/bulksheet-data-formats/bulksheet-data-yahoo-japan.md","Bulksheet data for [!DNL Yahoo! Japan] accounts","",""
"./help/search-social-commerce/campaign-management/bulksheets/bulksheet-data-formats/bulksheet-data-yandex.md","Required bulksheet data for [!DNL Yandex] accounts","",""
"./help/search-social-commerce/campaign-management/inventory-feeds/inventory-feeds-about.md","About automating ad management using inventory feeds","",""
"./help/search-social-commerce/campaign-management/inventory-feeds/when-are-components-created-deleted.md","When are account components created or deleted by inventory feeds?","",""
"./help/search-social-commerce/campaign-management/inventory-feeds/feed-settings-manage.md","Configure feed data settings","",""
"./help/search-social-commerce/campaign-management/inventory-feeds/feed-files-manage.md","Manage inventory data feed files","",""
"./help/search-social-commerce/campaign-management/inventory-feeds/modifiers-manage.md","Manage modifiers","",""
"./help/search-social-commerce/campaign-management/inventory-feeds/ad-templates/ad-template-manage.md","Manage ad templates for inventory feeds","",""
"./help/search-social-commerce/campaign-management/inventory-feeds/ad-templates/template-text-rsa.md","Text ad and responsive search ad template settings for inventory feeds","",""
"./help/search-social-commerce/campaign-management/inventory-feeds/ad-templates/template-google-shopping.md","'[!DNL Google Ads] shopping ad template settings for inventory feeds'","",""
"./help/search-social-commerce/campaign-management/inventory-feeds/ad-templates/template-microsoft-shopping.md","'[!DNL Microsoft® Ads] shopping ad template settings for inventory feeds'","",""
"./help/search-social-commerce/campaign-management/inventory-feeds/feed-data-propagate.md","Propagate inventory feed data through templates","",""
"./help/search-social-commerce/campaign-management/inventory-feeds/propagated-data-view.md","View data generated from feeds","",""
"./help/search-social-commerce/campaign-management/inventory-feeds/propagated-data-edit.md","Edit data generated from feeds","",""
"./help/search-social-commerce/campaign-management/inventory-feeds/propagated-data-post.md","Post campaign data generated from feeds to ad networks","",""
"./help/search-social-commerce/campaign-management/inventory-feeds/stop-job.md","Stop a posting job for inventory feed data","",""
"./help/search-social-commerce/campaign-management/inventory-feeds/propagated-data-status.md","Statuses of data generated from feeds","",""
"./help/search-social-commerce/campaign-management/special-campaign-types/google-dynamic-search-ads.md","Implement [!DNL Google Ads] dynamic search ads","",""
"./help/search-social-commerce/campaign-management/special-campaign-types/google-performance-max-campaigns.md","Implement [!DNL Google Ads] performance max campaigns","",""
"./help/search-social-commerce/campaign-management/special-campaign-types/google-shopping-campaigns.md","Implement [!DNL Google Ads] shopping campaigns","",""
"./help/search-social-commerce/campaign-management/special-campaign-types/microsoft-shopping-campaigns.md","Implement [!DNL Microsoft® Advertising] shopping campaigns","",""
"./help/search-social-commerce/campaign-management/campaigns/sync-network.md","Manually synchronize ad network data","",""
"./help/search-social-commerce/campaign-management/campaign-assign-to-portfolio.md","Assign campaigns to a portfolio","",""
"./help/search-social-commerce/campaign-management/campaign-remove-from-portfolio.md","Remove campaigns from a portfolio","",""
"./help/search-social-commerce/campaign-management/label-classifications/classification-about.md","About label classifications","",""
"./help/search-social-commerce/campaign-management/label-classifications/classification-create.md","Create a label classification","",""
"./help/search-social-commerce/campaign-management/label-classifications/classification-values-assign-campaign-management.md","Assign classification values to account components from campaign management views","",""
"./help/search-social-commerce/campaign-management/label-classifications/classification-values-assign-bulksheets.md","Assign classification values to account components using bulksheets","",""
"./help/search-social-commerce/campaign-management/label-classifications/classification-values-remove.md","Remove label classification values from account components","",""
"./help/search-social-commerce/campaign-management/label-classifications/classification-values-delete.md","Delete label classification values","",""
"./help/search-social-commerce/campaign-management/label-classifications/classification-delete.md","Delete label classifications","",""
"./help/search-social-commerce/campaign-management/asset-library/asset-library-about.md","""About the [!UICONTROL Asset Library]""","",""
"./help/search-social-commerce/campaign-management/asset-library/asset-create.md","Create and upload assets","",""
"./help/search-social-commerce/campaign-management/best-practices/best-practices-analyze.md","Analyze reports to refine your keywords and campaign settings","",""
"./help/search-social-commerce/campaign-management/best-practices/best-practices-write.md","Write effective text ad copy","",""
"./help/search-social-commerce/campaign-management/best-practices/best-practices-optimize.md","Optimize the website landing pages","",""
"./help/search-social-commerce/campaign-management/max-objects-per-ad-network.md","Maximum number of objects per ad network account","",""
"./help/search-social-commerce/campaign-management/faqs-campaigns.md","FAQs about campaigns","",""
"./help/search-social-commerce/advertising-insights/insight-about.md","About [!UICONTROL Advertising Insights]","",""
"./help/search-social-commerce/advertising-insights/insight-generate.md","Generate an [!DNL Advertising Insight]","",""
"./help/search-social-commerce/advertising-insights/insight-view-save.md","View or save an [!DNL Advertising Insight]","",""
"./help/search-social-commerce/advertising-insights/insight-delete.md","Delete an [!DNL Advertising Insight]","",""
"./help/search-social-commerce/reports/report-about.md","About reports","",""
"./help/search-social-commerce/reports/initial-setup.md","The initial setup tasks for reports","",""
"./help/search-social-commerce/reports/data-used-for-reports.md","The data used for reports","",""
"./help/search-social-commerce/reports/management/basic-advanced/basic-advanced-report-about.md","About basic reports and advanced reports","",""
"./help/search-social-commerce/reports/management/basic-advanced/ad-group-report.md","'[!UICONTROL Ad Group Report]'","",""
"./help/search-social-commerce/reports/management/basic-advanced/ad-variation-report.md","'[!UICONTROL Ad Variation Report]'","",""
"./help/search-social-commerce/reports/management/basic-advanced/campaign-report.md","'[!UICONTROL Campaign Report]'","",""
"./help/search-social-commerce/reports/management/basic-advanced/campaign-hourly-report.md","'[!UICONTROL Campaign Hourly Report]'","",""
"./help/search-social-commerce/reports/management/basic-advanced/constraint-report.md","'[!UICONTROL Constraint Report]'","",""
"./help/search-social-commerce/reports/management/basic-advanced/keyword-report.md","'[!UICONTROL Keyword Report]'","",""
"./help/search-social-commerce/reports/management/basic-advanced/label-classification-report.md","'[!UICONTROL Label Classification Report]'","",""
"./help/search-social-commerce/reports/management/basic-advanced/label-value-report.md","'[!UICONTROL Label Value Report]'","",""
"./help/search-social-commerce/reports/management/basic-advanced/network-constraint-report.md","'[!UICONTROL Network Constraint Report]'","",""
"./help/search-social-commerce/reports/management/basic-advanced/portfolio-report.md","'[!UICONTROL Portfolio Report]'","",""
"./help/search-social-commerce/reports/management/basic-advanced/product-group-report.md","'[!UICONTROL Product Group Report]'","",""
"./help/search-social-commerce/reports/management/basic-advanced/search-engine-account-report.md","'[!UICONTROL Search Engine Account Report]'","",""
"./help/search-social-commerce/reports/management/basic-advanced/search-engine-report.md","'[!UICONTROL Search Engine Report]'","",""
"./help/search-social-commerce/reports/management/basic-advanced/domain-referral-report.md","'[!UICONTROL Domain Referral Report]'","",""
"./help/search-social-commerce/reports/management/basic-advanced/geo-distribution-report.md","'[!UICONTROL Geo Distribution Report]'","",""
"./help/search-social-commerce/reports/management/basic-advanced/transaction-report.md","'[!UICONTROL Transaction Report]'","",""
"./help/search-social-commerce/reports/management/basic-advanced/basic-advanced-report-generate.md","Generate a basic report or advanced report","",""
"./help/search-social-commerce/reports/management/basic-advanced/basic-advanced-report-settings.md","Basic and advanced report settings","",""
"./help/search-social-commerce/reports/management/basic-advanced/basic-advanced-report-columns.md","Report columns for basic and advanced reports","",""
"./help/search-social-commerce/reports/management/assist/assist-report-about.md","About assist reports","",""
"./help/search-social-commerce/reports/management/assist/channel-assist-report.md","'[!UICONTROL Channel Assist Report]'","",""
"./help/search-social-commerce/reports/management/assist/campaign-assist-report.md","'[!UICONTROL Campaign Assist Report]'","",""
"./help/search-social-commerce/reports/management/assist/keyword-assist-report.md","'[!UICONTROL Keyword Assist Report]'","",""
"./help/search-social-commerce/reports/management/assist/assist-report-generate.md","Generate an assist report","",""
"./help/search-social-commerce/reports/management/assist/assist-report-settings.md","Assist report settings","",""
"./help/search-social-commerce/reports/management/specialty/specialty-report-about.md","About specialty reports","",""
"./help/search-social-commerce/reports/management/specialty/adwords-bing-audience-target-report.md","'[!UICONTROL AdWords and Bing Audience Target Report]'","",""
"./help/search-social-commerce/reports/management/specialty/adwords-conversion-report.md","'[!UICONTROL AdWords Conversion Report]'","",""
"./help/search-social-commerce/reports/management/specialty/adwords-geo-report.md","'[!UICONTROL AdWords Geo Report]'","",""
"./help/search-social-commerce/reports/management/specialty/adwords-search-query-report.md","'[!UICONTROL AdWords Search Query Report]'","",""
"./help/search-social-commerce/reports/management/specialty/adwords-shopping-performance-report.md","'[!UICONTROL AdWords Shopping Performance Report]'","",""
"./help/search-social-commerce/reports/management/specialty/bing-ads-geo-report.md","'[!UICONTROL Bing Ads Geo Report]'","",""
"./help/search-social-commerce/reports/management/specialty/bing-ads-search-query-report.md","'[!UICONTROL Bing Ads Search Query Report]'","",""
"./help/search-social-commerce/reports/management/specialty/campaign-daily-impression-share-report.md","'[!UICONTROL Campaign Daily Impression Share Report]'","",""
"./help/search-social-commerce/reports/management/specialty/keyword-daily-impression-share-report.md","'[!UICONTROL Keyword Daily Impression Share Report]'","",""
"./help/search-social-commerce/reports/management/specialty/rsa-asset-report.md","'[!UICONTROL RSA Asset Report]'","",""
"./help/search-social-commerce/reports/management/specialty/msa-ad-extension-detail-report.md","""[!UICONTROL MSA Ad Extension Detail Report]""","",""
"./help/search-social-commerce/reports/management/specialty/msa-ad-extension-by-keyword-report.md","""[!UICONTROL MSA Ad Extension by Keyword Report]""","",""
"./help/search-social-commerce/reports/management/specialty/msa-ad-extension-by-ad-report.md","""[!UICONTROL MSA Ad Extension by Ad Report]""","",""
"./help/search-social-commerce/reports/management/specialty/specialty-report-generate.md","Generate a specialty report","",""
"./help/search-social-commerce/reports/management/specialty/specialty-report-settings.md","Specialty report settings","",""
"./help/search-social-commerce/reports/management/specialty/specialty-report-columns.md","Report columns for specialty reports","",""
"./help/search-social-commerce/reports/management/model-accuracy/model-accuracy-report-about.md","About model accuracy reports","",""
"./help/search-social-commerce/reports/management/model-accuracy/forecast-accuracy-report.md","'[!UICONTROL Forecast Accuracy Report]'","",""
"./help/search-social-commerce/reports/management/model-accuracy/forecast-accuracy-actuals-report.md","'[!UICONTROL Forecast Accuracy (Actuals) Report]'","",""
"./help/search-social-commerce/reports/management/model-accuracy/model-accuracy-report-generate.md","Generate a model accuracy report","",""
"./help/search-social-commerce/reports/management/model-accuracy/model-accuracy-report-settings.md","Model accuracy report settings","",""
"./help/search-social-commerce/reports/management/report-generate-from-existing.md","Generate a report from an existing report","",""
"./help/search-social-commerce/reports/management/report-generate-from-template.md","Generate a report from a template","",""
"./help/search-social-commerce/reports/management/report-delete.md","Delete reports","",""
"./help/search-social-commerce/reports/management/report-view-save.md","View or save a report","",""
"./help/search-social-commerce/reports/automation/templates/template-about.md","About report templates","",""
"./help/search-social-commerce/reports/automation/templates/template-view.md","View a report template","",""
"./help/search-social-commerce/reports/automation/templates/template-create.md","Create a report template","",""
"./help/search-social-commerce/reports/automation/templates/template-edit.md","Edit a report template","",""
"./help/search-social-commerce/reports/automation/templates/template-delete.md","Delete a report template","",""
"./help/search-social-commerce/reports/automation/spreadsheet-feeds/spreadsheet-feed-about.md","About spreadsheet report feeds","",""
"./help/search-social-commerce/reports/automation/spreadsheet-feeds/spreadsheet-feed-create-excel-template.md","Create an [!DNL Excel] template for a spreadsheet report feed","",""
"./help/search-social-commerce/reports/automation/spreadsheet-feeds/spreadsheet-feed-create.md","Create a spreadsheet report feed","",""
"./help/search-social-commerce/reports/automation/spreadsheet-feeds/spreadsheet-feed-edit.md","Edit spreadsheet report feed settings","",""
"./help/search-social-commerce/reports/automation/spreadsheet-feeds/spreadsheet-feed-refresh.md","Manually refresh spreadsheet report feeds","",""
"./help/search-social-commerce/reports/automation/spreadsheet-feeds/spreadsheet-feed-view-or-save.md","View or save a spreadsheet report feed file","",""
